Date,GPR,GPR_change
2017-04-30,119.459922790527,22.824043273925398
2017-05-31,102.579963684082,-16.879959106445
2017-06-30,126.789016723633,24.209053039550994
2017-07-31,102.813461303711,-23.975555419922003
2017-08-31,138.531616210938,35.71815490722702
2017-09-30,115.534446716309,-22.997169494629006
2017-10-31,91.4615707397461,-24.072875976562912
2017-11-30,92.5960159301758,1.1344451904297017
2017-12-31,82.7182540893555,-9.877761840820298
2018-01-31,92.4267883300781,9.7085342407226
2018-02-28,64.4913711547852,-27.935417175292898
2018-03-31,111.962295532227,47.470924377441804
2018-04-30,123.263473510742,11.301177978515
2018-05-31,125.666618347168,2.4031448364259944
2018-06-30,103.968589782715,-21.698028564452997
2018-07-31,110.028427124023,6.059837341307997
2018-08-31,112.741683959961,2.7132568359379974
2018-09-30,75.0539093017578,-37.687774658203196
2018-10-31,92.0164794921875,16.9625701904297
2018-11-30,80.407585144043,-11.608894348144503
2018-12-31,90.607666015625,10.200080871582003
2019-01-31,87.4241027832031,-3.1835632324219034
2019-02-28,96.800163269043,9.3760604858399
2019-03-31,82.3282928466797,-14.471870422363295
2019-04-30,79.2534484863281,-3.074844360351605
2019-05-31,106.471900939941,27.218452453612898
2019-06-30,106.588455200195,0.11655426025400573
2019-07-31,93.5212554931641,-13.067199707030895
2019-08-31,103.404418945313,9.883163452148892
2019-09-30,90.3679885864258,-13.036430358887202
2019-10-31,97.8367309570313,7.468742370605511
2019-11-30,73.0783843994141,-24.7583465576172
2019-12-31,74.2798919677734,1.2015075683592897
2020-01-31,138.420944213867,64.1410522460936
2020-02-29,75.9555587768555,-62.46538543701149
2020-03-31,81.5400314331055,5.58447265625
2020-04-30,69.3394012451172,-12.200630187988295
2020-05-31,68.5072174072266,-0.8321838378905966
2020-06-30,71.2278594970703,2.720642089843693
2020-07-31,66.4732818603516,-4.754577636718693
2020-08-31,65.4660491943359,-1.0072326660157103
2020-09-30,80.3773803710938,14.911331176757912
2020-10-31,76.0831680297852,-4.294212341308608
2020-11-30,70.0674667358398,-6.015701293945398
2020-12-31,64.0672912597656,-6.0001754760742045
2021-01-31,77.418701171875,13.351409912109403
2021-02-28,73.9568023681641,-3.461898803710895
2021-03-31,78.618766784668,4.661964416503892
2021-04-30,88.1662216186523,9.547454833984304
2021-05-31,93.0071334838867,4.840911865234403
2021-06-30,74.1271209716797,-18.880012512207003
2021-07-31,58.420768737793,-15.706352233886705
2021-08-31,89.4865493774414,31.06578063964841
2021-09-30,80.6969680786133,-8.78958129882811
2021-10-31,79.0292358398438,-1.6677322387694886
2021-11-30,86.5691452026367,7.539909362792898
2021-12-31,105.345420837402,18.776275634765298
2022-01-31,138.674987792969,33.329566955567
